age_grps,state_names,initial_period,accuracy_step,time_horizon,startYear,startMonth,monthlyBirths,xi,phi,q,gamma0,gammaR,omegaVac,lambda,sigmaR,pM,rho,omegaM,alpha,mortality,SigmaL,SigmaL,SigmaL,SigmaU,SigmaU,SigmaU,Omega,Omega,Omega,kaging,pLRTI,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,contact_adj,ns
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.537489418,0.0004475,0.204729434,0.290792227,0.560429921,0.22003794,0.304444072,0.568891395,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.204729434,0.290792227,0.560429921,0.22003794,0.304444072,0.568891395,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.537489418,0.0004475,0.204729434,0.290792227,0.560429921,0.22003794,0.304444072,0.568891395,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.204729434,0.290792227,0.560429921,0.22003794,0.304444072,0.568891395,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.537489418,0.0004475,0.204729434,0.290792227,0.560429921,0.22003794,0.304444072,0.568891395,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.204729434,0.290792227,0.560429921,0.22003794,0.304444072,0.568891395,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
14,RV1I0,,,,,,,,,,,,,,,,,,0.537489418,0.0000373,0.204729434,0.290792227,0.560429921,0.22003794,0.304444072,0.568891395,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.204729434,0.290792227,0.560429921,0.22003794,0.304444072,0.568891395,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
16,UV1IR,,,,,,,,,,,,,,,,,,0.537489418,0.0000373,0.204729434,0.290792227,0.560429921,0.22003794,0.304444072,0.568891395,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.204729434,0.290792227,0.560429921,0.22003794,0.304444072,0.568891395,0.1,0.1,0.1,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.204729434,0.290792227,0.560429921,0.22003794,0.304444072,0.568891395,0.1,0.1,0.1,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.204729434,0.290792227,0.560429921,0.22003794,0.304444072,0.568891395,0.1,0.1,0.1,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.204729434,0.290792227,0.560429921,0.22003794,0.304444072,0.568891395,0.1,0.1,0.1,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.234716903,0.42832102,0.63952551,0.329914478,0.499435164,0.66895585,0.090909091,0.090909091,0.090909091,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.234716903,0.42832102,0.63952551,0.329914478,0.499435164,0.66895585,0.090909091,0.090909091,0.090909091,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.234716903,0.42832102,0.63952551,0.329914478,0.499435164,0.66895585,0.090909091,0.090909091,0.090909091,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.234716903,0.42832102,0.63952551,0.329914478,0.499435164,0.66895585,0.090909091,0.090909091,0.090909091,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.234716903,0.42832102,0.63952551,0.329914478,0.499435164,0.66895585,0.090909091,0.090909091,0.090909091,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.234716903,0.42832102,0.63952551,0.329914478,0.499435164,0.66895585,0.090909091,0.090909091,0.090909091,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.950237819,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.008707049,-1.761698836,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.117522392,0.492610837,1,0.0004475,0.210875176,0.33572935,0.591388492,0.177358485,0.307515621,0.594762599,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,2.542048111
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.397941048,0.0004475,0.210875176,0.33572935,0.591388492,0.177358485,0.307515621,0.594762599,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.210875176,0.33572935,0.591388492,0.177358485,0.307515621,0.594762599,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.397941048,0.0004475,0.210875176,0.33572935,0.591388492,0.177358485,0.307515621,0.594762599,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.210875176,0.33572935,0.591388492,0.177358485,0.307515621,0.594762599,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.397941048,0.0004475,0.210875176,0.33572935,0.591388492,0.177358485,0.307515621,0.594762599,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.205881321,0.293582352,0.563245644,0.156431222,0.249593432,0.53604877,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.397941048,0.0004475,0.205881321,0.293582352,0.563245644,0.156431222,0.249593432,0.53604877,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.205881321,0.293582352,0.563245644,0.156431222,0.249593432,0.53604877,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.397941048,0.0004475,0.205881321,0.293582352,0.563245644,0.156431222,0.249593432,0.53604877,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.205881321,0.293582352,0.563245644,0.156431222,0.249593432,0.53604877,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.397941048,0.0004475,0.205881321,0.293582352,0.563245644,0.156431222,0.249593432,0.53604877,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.205881321,0.293582352,0.563245644,0.156431222,0.249593432,0.53604877,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
14,RV1I0,,,,,,,,,,,,,,,,,,0.397941048,0.0000373,0.205881321,0.293582352,0.563245644,0.156431222,0.249593432,0.53604877,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.205881321,0.293582352,0.563245644,0.156431222,0.249593432,0.53604877,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
16,UV1IR,,,,,,,,,,,,,,,,,,0.397941048,0.0000373,0.205881321,0.293582352,0.563245644,0.156431222,0.249593432,0.53604877,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.205881321,0.293582352,0.563245644,0.156431222,0.249593432,0.53604877,0.1,0.1,0.1,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.205881321,0.293582352,0.563245644,0.156431222,0.249593432,0.53604877,0.1,0.1,0.1,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.205881321,0.293582352,0.563245644,0.156431222,0.249593432,0.53604877,0.1,0.1,0.1,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.205881321,0.293582352,0.563245644,0.156431222,0.249593432,0.53604877,0.1,0.1,0.1,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.255714534,0.447489785,0.639265036,0.275213629,0.461964673,0.648715718,0.166666667,0.166666667,0.166666667,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.255714534,0.447489785,0.639265036,0.275213629,0.461964673,0.648715718,0.166666667,0.166666667,0.166666667,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.255714534,0.447489785,0.639265036,0.275213629,0.461964673,0.648715718,0.166666667,0.166666667,0.166666667,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.255714534,0.447489785,0.639265036,0.275213629,0.461964673,0.648715718,0.166666667,0.166666667,0.166666667,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.255714534,0.447489785,0.639265036,0.275213629,0.461964673,0.648715718,0.166666667,0.166666667,0.166666667,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.255714534,0.447489785,0.639265036,0.275213629,0.461964673,0.648715718,0.166666667,0.166666667,0.166666667,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.048984038,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.016861484,-0.589728975,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.091944988,0.492610837,1,0.0004475,0.209130557,0.332676266,0.608220007,0.101702381,0.242029989,0.555002362,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,2.148434389
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.549559562,0.0004475,0.209130557,0.332676266,0.608220007,0.101702381,0.242029989,0.555002362,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.209130557,0.332676266,0.608220007,0.101702381,0.242029989,0.555002362,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.549559562,0.0004475,0.209130557,0.332676266,0.608220007,0.101702381,0.242029989,0.555002362,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.209130557,0.332676266,0.608220007,0.101702381,0.242029989,0.555002362,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.549559562,0.0004475,0.209130557,0.332676266,0.608220007,0.101702381,0.242029989,0.555002362,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.22189134,0.332362176,0.583557158,0.082741657,0.212968065,0.531274823,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.549559562,0.0004475,0.22189134,0.332362176,0.583557158,0.082741657,0.212968065,0.531274823,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.22189134,0.332362176,0.583557158,0.082741657,0.212968065,0.531274823,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.549559562,0.0004475,0.22189134,0.332362176,0.583557158,0.082741657,0.212968065,0.531274823,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.22189134,0.332362176,0.583557158,0.082741657,0.212968065,0.531274823,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.549559562,0.0004475,0.22189134,0.332362176,0.583557158,0.082741657,0.212968065,0.531274823,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.22189134,0.332362176,0.583557158,0.082741657,0.212968065,0.531274823,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
14,RV1I0,,,,,,,,,,,,,,,,,,0.549559562,0.0000373,0.22189134,0.332362176,0.583557158,0.082741657,0.212968065,0.531274823,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.22189134,0.332362176,0.583557158,0.082741657,0.212968065,0.531274823,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
16,UV1IR,,,,,,,,,,,,,,,,,,0.549559562,0.0000373,0.22189134,0.332362176,0.583557158,0.082741657,0.212968065,0.531274823,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.22189134,0.332362176,0.583557158,0.082741657,0.212968065,0.531274823,0.1,0.1,0.1,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.22189134,0.332362176,0.583557158,0.082741657,0.212968065,0.531274823,0.1,0.1,0.1,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.22189134,0.332362176,0.583557158,0.082741657,0.212968065,0.531274823,0.1,0.1,0.1,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.22189134,0.332362176,0.583557158,0.082741657,0.212968065,0.531274823,0.1,0.1,0.1,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.140965696,0.36305612,0.607355587,0.160353843,0.377431753,0.616217454,0.2,0.2,0.166666667,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.140965696,0.36305612,0.607355587,0.160353843,0.377431753,0.616217454,0.2,0.2,0.166666667,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.140965696,0.36305612,0.607355587,0.160353843,0.377431753,0.616217454,0.2,0.2,0.166666667,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.140965696,0.36305612,0.607355587,0.160353843,0.377431753,0.616217454,0.2,0.2,0.166666667,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.140965696,0.36305612,0.607355587,0.160353843,0.377431753,0.616217454,0.2,0.2,0.166666667,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.140965696,0.36305612,0.607355587,0.160353843,0.377431753,0.616217454,0.2,0.2,0.166666667,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.988441689,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.02095409,-0.708621698,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.226272996,0.492610837,1,0.0004475,0.285762729,0.450424773,0.649270771,0.129687747,0.330331706,0.59685927,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,1.900567171
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.383092224,0.0004475,0.285762729,0.450424773,0.649270771,0.129687747,0.330331706,0.59685927,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.285762729,0.450424773,0.649270771,0.129687747,0.330331706,0.59685927,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.383092224,0.0004475,0.285762729,0.450424773,0.649270771,0.129687747,0.330331706,0.59685927,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.285762729,0.450424773,0.649270771,0.129687747,0.330331706,0.59685927,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.383092224,0.0004475,0.285762729,0.450424773,0.649270771,0.129687747,0.330331706,0.59685927,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.204616006,0.290517478,0.560152652,0.190193244,0.277652374,0.552176865,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.383092224,0.0004475,0.204616006,0.290517478,0.560152652,0.190193244,0.277652374,0.552176865,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.204616006,0.290517478,0.560152652,0.190193244,0.277652374,0.552176865,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.383092224,0.0004475,0.204616006,0.290517478,0.560152652,0.190193244,0.277652374,0.552176865,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.204616006,0.290517478,0.560152652,0.190193244,0.277652374,0.552176865,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.383092224,0.0004475,0.204616006,0.290517478,0.560152652,0.190193244,0.277652374,0.552176865,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.204616006,0.290517478,0.560152652,0.190193244,0.277652374,0.552176865,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
14,RV1I0,,,,,,,,,,,,,,,,,,0.383092224,0.0000373,0.204616006,0.290517478,0.560152652,0.190193244,0.277652374,0.552176865,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.204616006,0.290517478,0.560152652,0.190193244,0.277652374,0.552176865,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
16,UV1IR,,,,,,,,,,,,,,,,,,0.383092224,0.0000373,0.204616006,0.290517478,0.560152652,0.190193244,0.277652374,0.552176865,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.204616006,0.290517478,0.560152652,0.190193244,0.277652374,0.552176865,0.1,0.1,0.1,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.204616006,0.290517478,0.560152652,0.190193244,0.277652374,0.552176865,0.1,0.1,0.1,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.204616006,0.290517478,0.560152652,0.190193244,0.277652374,0.552176865,0.1,0.1,0.1,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.204616006,0.290517478,0.560152652,0.190193244,0.277652374,0.552176865,0.1,0.1,0.1,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.118105615,0.371462234,0.624818852,0.165543902,0.405272127,0.645000352,0.125,0.125,0.125,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.118105615,0.371462234,0.624818852,0.165543902,0.405272127,0.645000352,0.125,0.125,0.125,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.118105615,0.371462234,0.624818852,0.165543902,0.405272127,0.645000352,0.125,0.125,0.125,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.118105615,0.371462234,0.624818852,0.165543902,0.405272127,0.645000352,0.125,0.125,0.125,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.118105615,0.371462234,0.624818852,0.165543902,0.405272127,0.645000352,0.125,0.125,0.125,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.118105615,0.371462234,0.624818852,0.165543902,0.405272127,0.645000352,0.125,0.125,0.125,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.052576161,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
