age_grps,state_names,initial_period,accuracy_step,time_horizon,startYear,startMonth,monthlyBirths,xi,phi,q,gamma0,gammaR,omegaVac,lambda,sigmaR,pM,rho,omegaM,alpha,mortality,SigmaL,SigmaL,SigmaL,SigmaU,SigmaU,SigmaU,Omega,Omega,Omega,kaging,pLRTI,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,contact_adj,ns
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.204616075,0.290517645,0.56015282,0.080112051,0.179460072,0.513295802,0.1,0.1,0.090909091,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.943396304,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.204616075,0.290517645,0.56015282,0.080112051,0.179460072,0.513295802,0.1,0.1,0.090909091,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.943396304,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.171704224,0.387251441,0.624353378,0.305131747,0.48595715,0.666782553,0.1,0.1,0.1,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.943396304,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.171704224,0.387251441,0.624353378,0.305131747,0.48595715,0.666782553,0.1,0.1,0.1,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.943396304,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.171704224,0.387251441,0.624353378,0.305131747,0.48595715,0.666782553,0.1,0.1,0.1,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.943396304,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.171704224,0.387251441,0.624353378,0.305131747,0.48595715,0.666782553,0.1,0.1,0.1,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.943396304,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.171704224,0.387251441,0.624353378,0.305131747,0.48595715,0.666782553,0.1,0.1,0.1,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.943396304,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.171704224,0.387251441,0.624353378,0.305131747,0.48595715,0.666782553,0.1,0.1,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.943396304,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.01949198,-1.736482561,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.140383566,0.492610837,1,0.0004475,0.208181173,0.331014845,0.606558586,0.219434091,0.340522115,0.612149971,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,2.058525972
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.532284522,0.0004475,0.208181173,0.331014845,0.606558586,0.219434091,0.340522115,0.612149971,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.208181173,0.331014845,0.606558586,0.219434091,0.340522115,0.612149971,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.532284522,0.0004475,0.208181173,0.331014845,0.606558586,0.219434091,0.340522115,0.612149971,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.208181173,0.331014845,0.606558586,0.219434091,0.340522115,0.612149971,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.532284522,0.0004475,0.208181173,0.331014845,0.606558586,0.219434091,0.340522115,0.612149971,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.206259243,0.294497764,0.564169455,0.060928482,0.165323124,0.506869451,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.532284522,0.0004475,0.206259243,0.294497764,0.564169455,0.060928482,0.165323124,0.506869451,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.206259243,0.294497764,0.564169455,0.060928482,0.165323124,0.506869451,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.532284522,0.0004475,0.206259243,0.294497764,0.564169455,0.060928482,0.165323124,0.506869451,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.206259243,0.294497764,0.564169455,0.060928482,0.165323124,0.506869451,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.532284522,0.0004475,0.206259243,0.294497764,0.564169455,0.060928482,0.165323124,0.506869451,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.206259243,0.294497764,0.564169455,0.060928482,0.165323124,0.506869451,0.1,0.1,0.090909091,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
14,RV1I0,,,,,,,,,,,,,,,,,,0.532284522,0.0000373,0.206259243,0.294497764,0.564169455,0.060928482,0.165323124,0.506869451,0.1,0.1,0.090909091,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.206259243,0.294497764,0.564169455,0.060928482,0.165323124,0.506869451,0.1,0.1,0.090909091,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
16,UV1IR,,,,,,,,,,,,,,,,,,0.532284522,0.0000373,0.206259243,0.294497764,0.564169455,0.060928482,0.165323124,0.506869451,0.1,0.1,0.090909091,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.206259243,0.294497764,0.564169455,0.060928482,0.165323124,0.506869451,0.1,0.1,0.090909091,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.206259243,0.294497764,0.564169455,0.060928482,0.165323124,0.506869451,0.1,0.1,0.090909091,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.206259243,0.294497764,0.564169455,0.060928482,0.165323124,0.506869451,0.1,0.1,0.090909091,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.206259243,0.294497764,0.564169455,0.060928482,0.165323124,0.506869451,0.1,0.1,0.090909091,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.257950881,0.467673992,0.664289407,0.160357931,0.397663443,0.634968955,0.125,0.125,0.125,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.257950881,0.467673992,0.664289407,0.160357931,0.397663443,0.634968955,0.125,0.125,0.125,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.257950881,0.467673992,0.664289407,0.160357931,0.397663443,0.634968955,0.125,0.125,0.125,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.257950881,0.467673992,0.664289407,0.160357931,0.397663443,0.634968955,0.125,0.125,0.125,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.257950881,0.467673992,0.664289407,0.160357931,0.397663443,0.634968955,0.125,0.125,0.125,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.257950881,0.467673992,0.664289407,0.160357931,0.397663443,0.634968955,0.125,0.125,0.125,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.970711086,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.016500273,-1.006678093,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.172564823,0.492610837,1,0.0004475,0.208280431,0.331188547,0.606732288,0.120729049,0.257228815,0.563243238,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,2.407351332
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.559734915,0.0004475,0.208280431,0.331188547,0.606732288,0.120729049,0.257228815,0.563243238,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.208280431,0.331188547,0.606732288,0.120729049,0.257228815,0.563243238,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.559734915,0.0004475,0.208280431,0.331188547,0.606732288,0.120729049,0.257228815,0.563243238,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.208280431,0.331188547,0.606732288,0.120729049,0.257228815,0.563243238,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.559734915,0.0004475,0.208280431,0.331188547,0.606732288,0.120729049,0.257228815,0.563243238,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.213381991,0.311750643,0.562756529,0.168347488,0.272347823,0.557625776,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.559734915,0.0004475,0.213381991,0.311750643,0.562756529,0.168347488,0.272347823,0.557625776,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.213381991,0.311750643,0.562756529,0.168347488,0.272347823,0.557625776,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.559734915,0.0004475,0.213381991,0.311750643,0.562756529,0.168347488,0.272347823,0.557625776,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.213381991,0.311750643,0.562756529,0.168347488,0.272347823,0.557625776,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.559734915,0.0004475,0.213381991,0.311750643,0.562756529,0.168347488,0.272347823,0.557625776,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.213381991,0.311750643,0.562756529,0.168347488,0.272347823,0.557625776,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
14,RV1I0,,,,,,,,,,,,,,,,,,0.559734915,0.0000373,0.213381991,0.311750643,0.562756529,0.168347488,0.272347823,0.557625776,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.213381991,0.311750643,0.562756529,0.168347488,0.272347823,0.557625776,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
16,UV1IR,,,,,,,,,,,,,,,,,,0.559734915,0.0000373,0.213381991,0.311750643,0.562756529,0.168347488,0.272347823,0.557625776,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.213381991,0.311750643,0.562756529,0.168347488,0.272347823,0.557625776,0.1,0.1,0.1,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.213381991,0.311750643,0.562756529,0.168347488,0.272347823,0.557625776,0.1,0.1,0.1,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.213381991,0.311750643,0.562756529,0.168347488,0.272347823,0.557625776,0.1,0.1,0.1,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.213381991,0.311750643,0.562756529,0.168347488,0.272347823,0.557625776,0.1,0.1,0.1,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.256248562,0.444024788,0.641189826,0.293610963,0.471954239,0.659214678,0.1,0.1,0.090909091,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.256248562,0.444024788,0.641189826,0.293610963,0.471954239,0.659214678,0.1,0.1,0.090909091,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.256248562,0.444024788,0.641189826,0.293610963,0.471954239,0.659214678,0.1,0.1,0.090909091,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.256248562,0.444024788,0.641189826,0.293610963,0.471954239,0.659214678,0.1,0.1,0.090909091,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.256248562,0.444024788,0.641189826,0.293610963,0.471954239,0.659214678,0.1,0.1,0.090909091,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.256248562,0.444024788,0.641189826,0.293610963,0.471954239,0.659214678,0.1,0.1,0.090909091,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.973309175,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.021253446,-1.26902478,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.169179045,0.492610837,1,0.0004475,0.221006038,0.353458358,0.6091175,0.156322009,0.299772554,0.598196163,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,1.726626536
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.505950256,0.0004475,0.221006038,0.353458358,0.6091175,0.156322009,0.299772554,0.598196163,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.221006038,0.353458358,0.6091175,0.156322009,0.299772554,0.598196163,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.505950256,0.0004475,0.221006038,0.353458358,0.6091175,0.156322009,0.299772554,0.598196163,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.221006038,0.353458358,0.6091175,0.156322009,0.299772554,0.598196163,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.505950256,0.0004475,0.221006038,0.353458358,0.6091175,0.156322009,0.299772554,0.598196163,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.210435112,0.304612646,0.574377133,0.062287273,0.17413555,0.51710165,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.505950256,0.0004475,0.210435112,0.304612646,0.574377133,0.062287273,0.17413555,0.51710165,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.210435112,0.304612646,0.574377133,0.062287273,0.17413555,0.51710165,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.505950256,0.0004475,0.210435112,0.304612646,0.574377133,0.062287273,0.17413555,0.51710165,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.210435112,0.304612646,0.574377133,0.062287273,0.17413555,0.51710165,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.505950256,0.0004475,0.210435112,0.304612646,0.574377133,0.062287273,0.17413555,0.51710165,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.210435112,0.304612646,0.574377133,0.062287273,0.17413555,0.51710165,0.1,0.1,0.090909091,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
14,RV1I0,,,,,,,,,,,,,,,,,,0.505950256,0.0000373,0.210435112,0.304612646,0.574377133,0.062287273,0.17413555,0.51710165,0.1,0.1,0.090909091,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.210435112,0.304612646,0.574377133,0.062287273,0.17413555,0.51710165,0.1,0.1,0.090909091,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
16,UV1IR,,,,,,,,,,,,,,,,,,0.505950256,0.0000373,0.210435112,0.304612646,0.574377133,0.062287273,0.17413555,0.51710165,0.1,0.1,0.090909091,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.210435112,0.304612646,0.574377133,0.062287273,0.17413555,0.51710165,0.1,0.1,0.090909091,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.210435112,0.304612646,0.574377133,0.062287273,0.17413555,0.51710165,0.1,0.1,0.090909091,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.210435112,0.304612646,0.574377133,0.062287273,0.17413555,0.51710165,0.1,0.1,0.090909091,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.210435112,0.304612646,0.574377133,0.062287273,0.17413555,0.51710165,0.1,0.1,0.090909091,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.113326302,0.217990331,0.32265436,0.170460314,0.268380175,0.366300037,0.0625,0.0625,0.020833333,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.113326302,0.217990331,0.32265436,0.170460314,0.268380175,0.366300037,0.0625,0.0625,0.020833333,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.113326302,0.217990331,0.32265436,0.170460314,0.268380175,0.366300037,0.0625,0.0625,0.020833333,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.113326302,0.217990331,0.32265436,0.170460314,0.268380175,0.366300037,0.0625,0.0625,0.020833333,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.113326302,0.217990331,0.32265436,0.170460314,0.268380175,0.366300037,0.0625,0.0625,0.020833333,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.113326302,0.217990331,0.32265436,0.170460314,0.268380175,0.366300037,0.0625,0.0625,0.020833333,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.004511235,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.016976579,-1.486421785,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.149250976,0.492610837,1,0.0004475,0.243882376,0.39349195,0.629266492,0.210720262,0.366891473,0.61300671,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.937698743,2.173985265
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.585384626,0.0004475,0.243882376,0.39349195,0.629266492,0.210720262,0.366891473,0.61300671,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.937698743,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.243882376,0.39349195,0.629266492,0.210720262,0.366891473,0.61300671,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.937698743,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.585384626,0.0004475,0.243882376,0.39349195,0.629266492,0.210720262,0.366891473,0.61300671,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.937698743,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.243882376,0.39349195,0.629266492,0.210720262,0.366891473,0.61300671,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.937698743,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.585384626,0.0004475,0.243882376,0.39349195,0.629266492,0.210720262,0.366891473,0.61300671,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.937698743,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.204961454,0.29135423,0.560997081,0.238554487,0.32129688,0.57954642,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.937698743,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.585384626,0.0004475,0.204961454,0.29135423,0.560997081,0.238554487,0.32129688,0.57954642,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.937698743,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.204961454,0.29135423,0.560997081,0.238554487,0.32129688,0.57954642,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.937698743,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.585384626,0.0004475,0.204961454,0.29135423,0.560997081,0.238554487,0.32129688,0.57954642,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.937698743,
