age_grps,state_names,initial_period,accuracy_step,time_horizon,startYear,startMonth,monthlyBirths,xi,phi,q,gamma0,gammaR,omegaVac,lambda,sigmaR,pM,rho,omegaM,alpha,mortality,SigmaL,SigmaL,SigmaL,SigmaU,SigmaU,SigmaU,Omega,Omega,Omega,kaging,pLRTI,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,contact_adj,ns
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.216551457,0.319427794,0.570504113,0.07708875,0.198278239,0.516223972,0.1,0.1,0.1,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009179887,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.272306581,0.468360675,0.656245848,0.188680006,0.407264649,0.634956985,0.083333333,0.083333333,0.076923077,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009179887,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.272306581,0.468360675,0.656245848,0.188680006,0.407264649,0.634956985,0.083333333,0.083333333,0.076923077,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009179887,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.272306581,0.468360675,0.656245848,0.188680006,0.407264649,0.634956985,0.083333333,0.083333333,0.076923077,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009179887,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.272306581,0.468360675,0.656245848,0.188680006,0.407264649,0.634956985,0.083333333,0.083333333,0.076923077,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009179887,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.272306581,0.468360675,0.656245848,0.188680006,0.407264649,0.634956985,0.083333333,0.083333333,0.076923077,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009179887,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.272306581,0.468360675,0.656245848,0.188680006,0.407264649,0.634956985,0.083333333,0.083333333,0.076923077,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009179887,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.023574279,-1.989704431,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.231391805,0.492610837,1,0.0004475,0.2080445,0.330775667,0.606319408,0.128842242,0.263847566,0.566948014,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,1.901275416
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.470121242,0.0004475,0.2080445,0.330775667,0.606319408,0.128842242,0.263847566,0.566948014,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.2080445,0.330775667,0.606319408,0.128842242,0.263847566,0.566948014,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.470121242,0.0004475,0.2080445,0.330775667,0.606319408,0.128842242,0.263847566,0.566948014,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.2080445,0.330775667,0.606319408,0.128842242,0.263847566,0.566948014,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.470121242,0.0004475,0.2080445,0.330775667,0.606319408,0.128842242,0.263847566,0.566948014,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.204785404,0.290927799,0.560566737,0.080806737,0.180379241,0.514038245,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.470121242,0.0004475,0.204785404,0.290927799,0.560566737,0.080806737,0.180379241,0.514038245,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.204785404,0.290927799,0.560566737,0.080806737,0.180379241,0.514038245,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.470121242,0.0004475,0.204785404,0.290927799,0.560566737,0.080806737,0.180379241,0.514038245,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.204785404,0.290927799,0.560566737,0.080806737,0.180379241,0.514038245,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.470121242,0.0004475,0.204785404,0.290927799,0.560566737,0.080806737,0.180379241,0.514038245,0.1,0.1,0.090909091,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.204785404,0.290927799,0.560566737,0.080806737,0.180379241,0.514038245,0.1,0.1,0.090909091,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
14,RV1I0,,,,,,,,,,,,,,,,,,0.470121242,0.0000373,0.204785404,0.290927799,0.560566737,0.080806737,0.180379241,0.514038245,0.1,0.1,0.090909091,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.204785404,0.290927799,0.560566737,0.080806737,0.180379241,0.514038245,0.1,0.1,0.090909091,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
16,UV1IR,,,,,,,,,,,,,,,,,,0.470121242,0.0000373,0.204785404,0.290927799,0.560566737,0.080806737,0.180379241,0.514038245,0.1,0.1,0.090909091,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.204785404,0.290927799,0.560566737,0.080806737,0.180379241,0.514038245,0.1,0.1,0.090909091,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.204785404,0.290927799,0.560566737,0.080806737,0.180379241,0.514038245,0.1,0.1,0.090909091,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.204785404,0.290927799,0.560566737,0.080806737,0.180379241,0.514038245,0.1,0.1,0.090909091,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.204785404,0.290927799,0.560566737,0.080806737,0.180379241,0.514038245,0.1,0.1,0.090909091,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.145025016,0.369702597,0.610428578,0.18414148,0.398539706,0.62825209,0.142857143,0.142857143,0.125,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.145025016,0.369702597,0.610428578,0.18414148,0.398539706,0.62825209,0.142857143,0.142857143,0.125,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.145025016,0.369702597,0.610428578,0.18414148,0.398539706,0.62825209,0.142857143,0.142857143,0.125,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.145025016,0.369702597,0.610428578,0.18414148,0.398539706,0.62825209,0.142857143,0.142857143,0.125,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.145025016,0.369702597,0.610428578,0.18414148,0.398539706,0.62825209,0.142857143,0.142857143,0.125,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.145025016,0.369702597,0.610428578,0.18414148,0.398539706,0.62825209,0.142857143,0.142857143,0.125,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.005428668,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.00673471,-1.028342551,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.103115658,0.492610837,1,0.0004475,0.208024814,0.330741217,0.606284958,0.225380234,0.345407418,0.59546402,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,2.649046873
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.63745562,0.0004475,0.208024814,0.330741217,0.606284958,0.225380234,0.345407418,0.59546402,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.208024814,0.330741217,0.606284958,0.225380234,0.345407418,0.59546402,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.63745562,0.0004475,0.208024814,0.330741217,0.606284958,0.225380234,0.345407418,0.59546402,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.208024814,0.330741217,0.606284958,0.225380234,0.345407418,0.59546402,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.63745562,0.0004475,0.208024814,0.330741217,0.606284958,0.225380234,0.345407418,0.59546402,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.229880015,0.351712522,0.584526071,0.045025893,0.196102209,0.531154874,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.63745562,0.0004475,0.229880015,0.351712522,0.584526071,0.045025893,0.196102209,0.531154874,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.229880015,0.351712522,0.584526071,0.045025893,0.196102209,0.531154874,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.63745562,0.0004475,0.229880015,0.351712522,0.584526071,0.045025893,0.196102209,0.531154874,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.229880015,0.351712522,0.584526071,0.045025893,0.196102209,0.531154874,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.63745562,0.0004475,0.229880015,0.351712522,0.584526071,0.045025893,0.196102209,0.531154874,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.229880015,0.351712522,0.584526071,0.045025893,0.196102209,0.531154874,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
14,RV1I0,,,,,,,,,,,,,,,,,,0.63745562,0.0000373,0.229880015,0.351712522,0.584526071,0.045025893,0.196102209,0.531154874,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.229880015,0.351712522,0.584526071,0.045025893,0.196102209,0.531154874,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
16,UV1IR,,,,,,,,,,,,,,,,,,0.63745562,0.0000373,0.229880015,0.351712522,0.584526071,0.045025893,0.196102209,0.531154874,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.229880015,0.351712522,0.584526071,0.045025893,0.196102209,0.531154874,0.1,0.1,0.1,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.229880015,0.351712522,0.584526071,0.045025893,0.196102209,0.531154874,0.1,0.1,0.1,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.229880015,0.351712522,0.584526071,0.045025893,0.196102209,0.531154874,0.1,0.1,0.1,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.229880015,0.351712522,0.584526071,0.045025893,0.196102209,0.531154874,0.1,0.1,0.1,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.281930933,0.501215962,0.693090363,0.24960511,0.478761848,0.679273995,0.25,0.25,0.333333333,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.281930933,0.501215962,0.693090363,0.24960511,0.478761848,0.679273995,0.25,0.25,0.333333333,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.281930933,0.501215962,0.693090363,0.24960511,0.478761848,0.679273995,0.25,0.25,0.333333333,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.281930933,0.501215962,0.693090363,0.24960511,0.478761848,0.679273995,0.25,0.25,0.333333333,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.281930933,0.501215962,0.693090363,0.24960511,0.478761848,0.679273995,0.25,0.25,0.333333333,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.281930933,0.501215962,0.693090363,0.24960511,0.478761848,0.679273995,0.25,0.25,0.333333333,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.928450558,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.01113958,-1.957648327,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.112903582,0.492610837,1,0.0004475,0.291574097,0.462047507,0.641008906,0.154564046,0.35800713,0.59531008,0.166666667,0.166666667,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,2.536660824
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.612014305,0.0004475,0.291574097,0.462047507,0.641008906,0.154564046,0.35800713,0.59531008,0.166666667,0.166666667,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.291574097,0.462047507,0.641008906,0.154564046,0.35800713,0.59531008,0.166666667,0.166666667,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.612014305,0.0004475,0.291574097,0.462047507,0.641008906,0.154564046,0.35800713,0.59531008,0.166666667,0.166666667,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.291574097,0.462047507,0.641008906,0.154564046,0.35800713,0.59531008,0.166666667,0.166666667,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.612014305,0.0004475,0.291574097,0.462047507,0.641008906,0.154564046,0.35800713,0.59531008,0.166666667,0.166666667,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.204774813,0.290902145,0.560540848,0.211767638,0.297137608,0.564405239,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.612014305,0.0004475,0.204774813,0.290902145,0.560540848,0.211767638,0.297137608,0.564405239,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.204774813,0.290902145,0.560540848,0.211767638,0.297137608,0.564405239,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.612014305,0.0004475,0.204774813,0.290902145,0.560540848,0.211767638,0.297137608,0.564405239,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.204774813,0.290902145,0.560540848,0.211767638,0.297137608,0.564405239,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.612014305,0.0004475,0.204774813,0.290902145,0.560540848,0.211767638,0.297137608,0.564405239,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.204774813,0.290902145,0.560540848,0.211767638,0.297137608,0.564405239,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
14,RV1I0,,,,,,,,,,,,,,,,,,0.612014305,0.0000373,0.204774813,0.290902145,0.560540848,0.211767638,0.297137608,0.564405239,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.204774813,0.290902145,0.560540848,0.211767638,0.297137608,0.564405239,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
16,UV1IR,,,,,,,,,,,,,,,,,,0.612014305,0.0000373,0.204774813,0.290902145,0.560540848,0.211767638,0.297137608,0.564405239,0.1,0.1,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.204774813,0.290902145,0.560540848,0.211767638,0.297137608,0.564405239,0.1,0.1,0.1,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.204774813,0.290902145,0.560540848,0.211767638,0.297137608,0.564405239,0.1,0.1,0.1,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.204774813,0.290902145,0.560540848,0.211767638,0.297137608,0.564405239,0.1,0.1,0.1,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.204774813,0.290902145,0.560540848,0.211767638,0.297137608,0.564405239,0.1,0.1,0.1,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.208872534,0.432015859,0.64718978,0.220352854,0.44025807,0.652309529,0.071428571,0.071428571,0.076923077,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.208872534,0.432015859,0.64718978,0.220352854,0.44025807,0.652309529,0.071428571,0.071428571,0.076923077,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.208872534,0.432015859,0.64718978,0.220352854,0.44025807,0.652309529,0.071428571,0.071428571,0.076923077,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.208872534,0.432015859,0.64718978,0.220352854,0.44025807,0.652309529,0.071428571,0.071428571,0.076923077,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.208872534,0.432015859,0.64718978,0.220352854,0.44025807,0.652309529,0.071428571,0.071428571,0.076923077,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.208872534,0.432015859,0.64718978,0.220352854,0.44025807,0.652309529,0.071428571,0.071428571,0.076923077,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.944886006,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.018583634,-0.806860141,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.114639803,0.492610837,1,0.0004475,0.211545327,0.336902115,0.592561256,0.227143507,0.350020333,0.60062171,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.971472685,2.015859146
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.551912523,0.0004475,0.211545327,0.336902115,0.592561256,0.227143507,0.350020333,0.60062171,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.971472685,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.211545327,0.336902115,0.592561256,0.227143507,0.350020333,0.60062171,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.971472685,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.551912523,0.0004475,0.211545327,0.336902115,0.592561256,0.227143507,0.350020333,0.60062171,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.971472685,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.211545327,0.336902115,0.592561256,0.227143507,0.350020333,0.60062171,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.971472685,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.551912523,0.0004475,0.211545327,0.336902115,0.592561256,0.227143507,0.350020333,0.60062171,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.971472685,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.252208984,0.387207495,0.608578535,0.171893254,0.321391142,0.566538313,0.111111111,0.111111111,0.111111111,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.971472685,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.551912523,0.0004475,0.252208984,0.387207495,0.608578535,0.171893254,0.321391142,0.566538313,0.111111111,0.111111111,0.111111111,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.971472685,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.252208984,0.387207495,0.608578535,0.171893254,0.321391142,0.566538313,0.111111111,0.111111111,0.111111111,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.971472685,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.551912523,0.0004475,0.252208984,0.387207495,0.608578535,0.171893254,0.321391142,0.566538313,0.111111111,0.111111111,0.111111111,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.971472685,
