age_grps,state_names,initial_period,accuracy_step,time_horizon,startYear,startMonth,monthlyBirths,xi,phi,q,gamma0,gammaR,omegaVac,lambda,sigmaR,pM,rho,omegaM,alpha,mortality,SigmaL,SigmaL,SigmaL,SigmaU,SigmaU,SigmaU,Omega,Omega,Omega,kaging,pLRTI,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,contact_adj,ns
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.280041511,0.455331885,0.644490512,0.238934434,0.424233267,0.624192181,0.125,0.125,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.471340045,0.0004475,0.280041511,0.455331885,0.644490512,0.238934434,0.424233267,0.624192181,0.125,0.125,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.280041511,0.455331885,0.644490512,0.238934434,0.424233267,0.624192181,0.125,0.125,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.471340045,0.0004475,0.280041511,0.455331885,0.644490512,0.238934434,0.424233267,0.624192181,0.125,0.125,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.280041511,0.455331885,0.644490512,0.238934434,0.424233267,0.624192181,0.125,0.125,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
14,RV1I0,,,,,,,,,,,,,,,,,,0.471340045,0.0000373,0.280041511,0.455331885,0.644490512,0.238934434,0.424233267,0.624192181,0.125,0.125,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.280041511,0.455331885,0.644490512,0.238934434,0.424233267,0.624192181,0.125,0.125,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
16,UV1IR,,,,,,,,,,,,,,,,,,0.471340045,0.0000373,0.280041511,0.455331885,0.644490512,0.238934434,0.424233267,0.624192181,0.125,0.125,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.280041511,0.455331885,0.644490512,0.238934434,0.424233267,0.624192181,0.125,0.125,0.125,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.280041511,0.455331885,0.644490512,0.238934434,0.424233267,0.624192181,0.125,0.125,0.125,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.280041511,0.455331885,0.644490512,0.238934434,0.424233267,0.624192181,0.125,0.125,0.125,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.280041511,0.455331885,0.644490512,0.238934434,0.424233267,0.624192181,0.125,0.125,0.125,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.131219168,0.351851664,0.605579035,0.245313775,0.43697121,0.638211517,0.1,0.1,0.090909091,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.131219168,0.351851664,0.605579035,0.245313775,0.43697121,0.638211517,0.1,0.1,0.090909091,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.131219168,0.351851664,0.605579035,0.245313775,0.43697121,0.638211517,0.1,0.1,0.090909091,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.131219168,0.351851664,0.605579035,0.245313775,0.43697121,0.638211517,0.1,0.1,0.090909091,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.131219168,0.351851664,0.605579035,0.245313775,0.43697121,0.638211517,0.1,0.1,0.090909091,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.131219168,0.351851664,0.605579035,0.245313775,0.43697121,0.638211517,0.1,0.1,0.090909091,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.972579861,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.016102646,-2.072485443,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.18834538,0.492610837,1,0.0004475,0.278087825,0.436018594,0.613275598,0.353039515,0.494573306,0.635946134,0.2,0.2,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,2.182763317
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.488446095,0.0004475,0.278087825,0.436018594,0.613275598,0.353039515,0.494573306,0.635946134,0.2,0.2,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.278087825,0.436018594,0.613275598,0.353039515,0.494573306,0.635946134,0.2,0.2,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.488446095,0.0004475,0.278087825,0.436018594,0.613275598,0.353039515,0.494573306,0.635946134,0.2,0.2,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.278087825,0.436018594,0.613275598,0.353039515,0.494573306,0.635946134,0.2,0.2,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.488446095,0.0004475,0.278087825,0.436018594,0.613275598,0.353039515,0.494573306,0.635946134,0.2,0.2,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.273757152,0.444669277,0.635641883,0.210449726,0.396260457,0.620865909,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.488446095,0.0004475,0.273757152,0.444669277,0.635641883,0.210449726,0.396260457,0.620865909,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.273757152,0.444669277,0.635641883,0.210449726,0.396260457,0.620865909,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.488446095,0.0004475,0.273757152,0.444669277,0.635641883,0.210449726,0.396260457,0.620865909,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.273757152,0.444669277,0.635641883,0.210449726,0.396260457,0.620865909,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.488446095,0.0004475,0.273757152,0.444669277,0.635641883,0.210449726,0.396260457,0.620865909,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.273757152,0.444669277,0.635641883,0.210449726,0.396260457,0.620865909,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
14,RV1I0,,,,,,,,,,,,,,,,,,0.488446095,0.0000373,0.273757152,0.444669277,0.635641883,0.210449726,0.396260457,0.620865909,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.273757152,0.444669277,0.635641883,0.210449726,0.396260457,0.620865909,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
16,UV1IR,,,,,,,,,,,,,,,,,,0.488446095,0.0000373,0.273757152,0.444669277,0.635641883,0.210449726,0.396260457,0.620865909,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.273757152,0.444669277,0.635641883,0.210449726,0.396260457,0.620865909,0.111111111,0.111111111,0.125,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.273757152,0.444669277,0.635641883,0.210449726,0.396260457,0.620865909,0.111111111,0.111111111,0.125,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.273757152,0.444669277,0.635641883,0.210449726,0.396260457,0.620865909,0.111111111,0.111111111,0.125,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.273757152,0.444669277,0.635641883,0.210449726,0.396260457,0.620865909,0.111111111,0.111111111,0.125,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.18712781,0.408311392,0.638002036,0.199279345,0.417156479,0.635033613,0.076923077,0.076923077,0.076923077,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.18712781,0.408311392,0.638002036,0.199279345,0.417156479,0.635033613,0.076923077,0.076923077,0.076923077,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.18712781,0.408311392,0.638002036,0.199279345,0.417156479,0.635033613,0.076923077,0.076923077,0.076923077,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.18712781,0.408311392,0.638002036,0.199279345,0.417156479,0.635033613,0.076923077,0.076923077,0.076923077,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.18712781,0.408311392,0.638002036,0.199279345,0.417156479,0.635033613,0.076923077,0.076923077,0.076923077,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.18712781,0.408311392,0.638002036,0.199279345,0.417156479,0.635033613,0.076923077,0.076923077,0.076923077,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980183517,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.019784532,-1.863769761,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.13631038,0.492610837,1,0.0004475,0.270736179,0.420371671,0.61921767,0.24125267,0.396937797,0.624511485,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,1.876682166
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.53363583,0.0004475,0.270736179,0.420371671,0.61921767,0.24125267,0.396937797,0.624511485,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.270736179,0.420371671,0.61921767,0.24125267,0.396937797,0.624511485,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.53363583,0.0004475,0.270736179,0.420371671,0.61921767,0.24125267,0.396937797,0.624511485,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.270736179,0.420371671,0.61921767,0.24125267,0.396937797,0.624511485,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.53363583,0.0004475,0.270736179,0.420371671,0.61921767,0.24125267,0.396937797,0.624511485,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.295233719,0.521778003,0.695864318,0.181355629,0.444505567,0.677760076,0.2,0.2,0.2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.53363583,0.0004475,0.295233719,0.521778003,0.695864318,0.181355629,0.444505567,0.677760076,0.2,0.2,0.2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.295233719,0.521778003,0.695864318,0.181355629,0.444505567,0.677760076,0.2,0.2,0.2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.53363583,0.0004475,0.295233719,0.521778003,0.695864318,0.181355629,0.444505567,0.677760076,0.2,0.2,0.2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.295233719,0.521778003,0.695864318,0.181355629,0.444505567,0.677760076,0.2,0.2,0.2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.53363583,0.0004475,0.295233719,0.521778003,0.695864318,0.181355629,0.444505567,0.677760076,0.2,0.2,0.2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.295233719,0.521778003,0.695864318,0.181355629,0.444505567,0.677760076,0.2,0.2,0.2,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
14,RV1I0,,,,,,,,,,,,,,,,,,0.53363583,0.0000373,0.295233719,0.521778003,0.695864318,0.181355629,0.444505567,0.677760076,0.2,0.2,0.2,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.295233719,0.521778003,0.695864318,0.181355629,0.444505567,0.677760076,0.2,0.2,0.2,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
16,UV1IR,,,,,,,,,,,,,,,,,,0.53363583,0.0000373,0.295233719,0.521778003,0.695864318,0.181355629,0.444505567,0.677760076,0.2,0.2,0.2,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.295233719,0.521778003,0.695864318,0.181355629,0.444505567,0.677760076,0.2,0.2,0.2,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.295233719,0.521778003,0.695864318,0.181355629,0.444505567,0.677760076,0.2,0.2,0.2,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.295233719,0.521778003,0.695864318,0.181355629,0.444505567,0.677760076,0.2,0.2,0.2,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.295233719,0.521778003,0.695864318,0.181355629,0.444505567,0.677760076,0.2,0.2,0.2,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.260278665,0.478323507,0.672141144,0.176655928,0.419349926,0.648560924,0.111111111,0.111111111,0.125,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.260278665,0.478323507,0.672141144,0.176655928,0.419349926,0.648560924,0.111111111,0.111111111,0.125,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.260278665,0.478323507,0.672141144,0.176655928,0.419349926,0.648560924,0.111111111,0.111111111,0.125,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.260278665,0.478323507,0.672141144,0.176655928,0.419349926,0.648560924,0.111111111,0.111111111,0.125,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.260278665,0.478323507,0.672141144,0.176655928,0.419349926,0.648560924,0.111111111,0.111111111,0.125,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.260278665,0.478323507,0.672141144,0.176655928,0.419349926,0.648560924,0.111111111,0.111111111,0.125,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.968476509,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.012814229,-0.92283556,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.225770205,0.492610837,1,0.0004475,0.249801962,0.378503238,0.597233837,0.402212642,0.50476689,0.663215217,0.166666667,0.166666667,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,1.957958663
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.64490915,0.0004475,0.249801962,0.378503238,0.597233837,0.402212642,0.50476689,0.663215217,0.166666667,0.166666667,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.249801962,0.378503238,0.597233837,0.402212642,0.50476689,0.663215217,0.166666667,0.166666667,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.64490915,0.0004475,0.249801962,0.378503238,0.597233837,0.402212642,0.50476689,0.663215217,0.166666667,0.166666667,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.249801962,0.378503238,0.597233837,0.402212642,0.50476689,0.663215217,0.166666667,0.166666667,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.64490915,0.0004475,0.249801962,0.378503238,0.597233837,0.402212642,0.50476689,0.663215217,0.166666667,0.166666667,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.291754064,0.492854272,0.667291338,0.221848015,0.442797431,0.647560334,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.64490915,0.0004475,0.291754064,0.492854272,0.667291338,0.221848015,0.442797431,0.647560334,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.291754064,0.492854272,0.667291338,0.221848015,0.442797431,0.647560334,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.64490915,0.0004475,0.291754064,0.492854272,0.667291338,0.221848015,0.442797431,0.647560334,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.291754064,0.492854272,0.667291338,0.221848015,0.442797431,0.647560334,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.64490915,0.0004475,0.291754064,0.492854272,0.667291338,0.221848015,0.442797431,0.647560334,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.291754064,0.492854272,0.667291338,0.221848015,0.442797431,0.647560334,0.142857143,0.142857143,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
14,RV1I0,,,,,,,,,,,,,,,,,,0.64490915,0.0000373,0.291754064,0.492854272,0.667291338,0.221848015,0.442797431,0.647560334,0.142857143,0.142857143,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.291754064,0.492854272,0.667291338,0.221848015,0.442797431,0.647560334,0.142857143,0.142857143,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
16,UV1IR,,,,,,,,,,,,,,,,,,0.64490915,0.0000373,0.291754064,0.492854272,0.667291338,0.221848015,0.442797431,0.647560334,0.142857143,0.142857143,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.291754064,0.492854272,0.667291338,0.221848015,0.442797431,0.647560334,0.142857143,0.142857143,0.125,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.291754064,0.492854272,0.667291338,0.221848015,0.442797431,0.647560334,0.142857143,0.142857143,0.125,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.291754064,0.492854272,0.667291338,0.221848015,0.442797431,0.647560334,0.142857143,0.142857143,0.125,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.291754064,0.492854272,0.667291338,0.221848015,0.442797431,0.647560334,0.142857143,0.142857143,0.125,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.174125274,0.375742804,0.577360334,0.306485259,0.475790269,0.645095279,0.0625,0.0625,0.020833333,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.174125274,0.375742804,0.577360334,0.306485259,0.475790269,0.645095279,0.0625,0.0625,0.020833333,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.174125274,0.375742804,0.577360334,0.306485259,0.475790269,0.645095279,0.0625,0.0625,0.020833333,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.174125274,0.375742804,0.577360334,0.306485259,0.475790269,0.645095279,0.0625,0.0625,0.020833333,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.174125274,0.375742804,0.577360334,0.306485259,0.475790269,0.645095279,0.0625,0.0625,0.020833333,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.174125274,0.375742804,0.577360334,0.306485259,0.475790269,0.645095279,0.0625,0.0625,0.020833333,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.939621003,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
